Project Name,Package Name,Type Name,Method Name,Code Smell
baralga,org.remast.baralga.gui.dialogs,ManageProjectsDialog,getNewProjectTextField,Magic Number
baralga,org.remast.baralga.gui.dialogs,ManageProjectsDialog,getNewProjectTextField,Magic Number
baralga,org.remast.baralga.gui.dialogs,AddOrEditActivityDialog,initialize,Magic Number
baralga,org.remast.baralga.gui.dialogs,AddOrEditActivityDialog,initialize,Magic Number
baralga,org.remast.baralga.gui.dialogs,AddOrEditActivityDialog,initializeLayout,Long Statement
baralga,org.remast.baralga.gui.dialogs,AddOrEditActivityDialog,initializeLayout,Magic Number
baralga,org.remast.baralga.gui.dialogs,AddOrEditActivityDialog,getSubmitActivityButton,Long Statement
baralga,org.remast.baralga.gui.dialogs,AddOrEditActivityDialog,actionPerformed,Long Statement
baralga,org.remast.baralga.gui.dialogs.table,ProjectListTableFormat,setColumnValue,Long Statement
baralga,org.remast.baralga.gui.dialogs.table,ProjectListTableFormat,setColumnValue,Missing default
baralga,org.remast.baralga.gui.dialogs.table,ProjectListTableFormat,getColumnCount,Magic Number
baralga,org.remast.baralga.gui.dialogs.table,ProjectListTableFormat,getColumnName,Missing default
baralga,org.remast.baralga.gui.dialogs.table,ProjectListTableFormat,getColumnValue,Missing default
baralga,org.remast.baralga.gui.events,BaralgaEvent,getUndoText,Missing default
baralga,org.remast.baralga.gui.events,BaralgaEvent,getRedoText,Missing default
baralga,org.remast.baralga.model.io,XmlDataReader,read,Long Statement
baralga,org.remast.baralga.model.io,DataBackup,createBackup,Long Statement
baralga,org.remast.baralga.model.io,DataBackup,getBackupFiles,Long Statement
baralga,org.remast.baralga.model.io,DataBackup,getBackupFiles,Long Statement
baralga,org.remast.baralga.model.report,AccumulatedActivitiesReport,acummulateActivity,Long Statement
baralga,org.remast.baralga.model.report,AccumulatedActivitiesReport,acummulateActivity,Long Statement
baralga,org.remast.baralga.model.export,XmlExporter,export,Long Statement
baralga,org.remast.baralga.model.export,XmlExporter,export,Long Statement
baralga,org.remast.baralga.model.export,XmlExporter,export,Long Statement
baralga,org.remast.baralga.model.export,CsvExporter,export,Long Statement
baralga,org.remast.baralga.model.export,CsvExporter,makeCsvLine,Magic Number
baralga,org.remast.baralga.model.export,CsvExporter,makeCsvLine,Magic Number
baralga,org.remast.baralga.model.export,CsvExporter,makeCsvLine,Magic Number
baralga,org.remast.baralga.model.export,CsvExporter,makeCsvLine,Magic Number
baralga,org.remast.baralga.model.export,CsvExporter,makeCsvLine,Magic Number
baralga,org.jdesktop.swinghelper.tray,JXTrayIcon,createImage,Magic Number
baralga,org.jdesktop.swinghelper.tray,JXTrayIcon,createImage,Magic Number
baralga,(default package),MavenWrapperDownloader,main,Empty catch clause
baralga,(default package),MavenWrapperDownloader,main,Long Identifier
